$0;1494946399607628626;1.10;KIEKER-SINGLETON;6eea74558600;1;false;0;NANOSECONDS;1
$1;1494946527263432552;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();31C1DBBDC4558D71AD68967588B9061E;4164281542945800470;1494946527237508213;1494946527263427740;6eea74558600;4;4
$1;1494946527269295376;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();31C1DBBDC4558D71AD68967588B9061E;4164281542945800470;1494946527235239775;1494946527264857740;6eea74558600;3;3
$1;1494946527269503972;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();31C1DBBDC4558D71AD68967588B9061E;4164281542945800470;1494946527235221379;1494946527269500370;6eea74558600;2;2
$1;1494946527272726141;HTTP_VetsService.GET;31C1DBBDC4558D71AD68967588B9061E;4164281542945800470;1494946527234633969;1494946527272712375;6eea74558600;1;1
$1;1494946527625714832;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();32C986B0A2BEFB2A867985EB22388A78;4164281542945800478;1494946527604681267;1494946527625705455;6eea74558600;4;4
$1;1494946527626835215;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();32C986B0A2BEFB2A867985EB22388A78;4164281542945800478;1494946527603247722;1494946527626830391;6eea74558600;3;3
$1;1494946527626974696;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();32C986B0A2BEFB2A867985EB22388A78;4164281542945800478;1494946527603233368;1494946527626972503;6eea74558600;2;2
$1;1494946527629555577;HTTP_VetsService.GET;32C986B0A2BEFB2A867985EB22388A78;4164281542945800478;1494946527602780344;1494946527629538066;6eea74558600;1;1
$1;1494946527981460752;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();AD85903089CEEC4C0747EA8E4C7604B3;4164281542945800486;1494946527953251919;1494946527981455798;6eea74558600;4;4
$1;1494946527982926800;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();AD85903089CEEC4C0747EA8E4C7604B3;4164281542945800486;1494946527952048490;1494946527982890912;6eea74558600;3;3
$1;1494946527983017246;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();AD85903089CEEC4C0747EA8E4C7604B3;4164281542945800486;1494946527952021868;1494946527983015222;6eea74558600;2;2
$1;1494946527986515299;HTTP_VetsService.GET;AD85903089CEEC4C0747EA8E4C7604B3;4164281542945800486;1494946527951594247;1494946527986500271;6eea74558600;1;1
$1;1494946528342289913;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();6DC2CDD3016638F3E616D25BD1362000;4164281542945800494;1494946528317592194;1494946528342285001;6eea74558600;4;4
$1;1494946528345033734;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();6DC2CDD3016638F3E616D25BD1362000;4164281542945800494;1494946528314015464;1494946528345029385;6eea74558600;3;3
$1;1494946528345147427;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6DC2CDD3016638F3E616D25BD1362000;4164281542945800494;1494946528313875200;1494946528345144681;6eea74558600;2;2
$1;1494946528350256184;HTTP_VetsService.GET;6DC2CDD3016638F3E616D25BD1362000;4164281542945800494;1494946528313615001;1494946528350243117;6eea74558600;1;1
$1;1494946528750174525;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A6A9D3E879EE2A6C838C7A6A1CED2F66;4164281542945800502;1494946528717206174;1494946528750169835;6eea74558600;4;4
$1;1494946528761130907;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A6A9D3E879EE2A6C838C7A6A1CED2F66;4164281542945800502;1494946528701055204;1494946528761126030;6eea74558600;3;3
$1;1494946528761267250;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A6A9D3E879EE2A6C838C7A6A1CED2F66;4164281542945800502;1494946528701046802;1494946528761264635;6eea74558600;2;2
$1;1494946528764381977;HTTP_VetsService.GET;A6A9D3E879EE2A6C838C7A6A1CED2F66;4164281542945800502;1494946528700714356;1494946528764368151;6eea74558600;1;1
$1;1494946529185138344;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();D540604F8CBC58BABD5D5FAA634F1FAF;4164281542945800510;1494946529170657811;1494946529185133188;6eea74558600;4;4
$1;1494946529189116642;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();D540604F8CBC58BABD5D5FAA634F1FAF;4164281542945800510;1494946529161908622;1494946529189112072;6eea74558600;3;3
$1;1494946529189270944;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D540604F8CBC58BABD5D5FAA634F1FAF;4164281542945800510;1494946529161879588;1494946529189268956;6eea74558600;2;2
$1;1494946529195111063;HTTP_VetsService.GET;D540604F8CBC58BABD5D5FAA634F1FAF;4164281542945800510;1494946529161595727;1494946529195091862;6eea74558600;1;1
$1;1494946529613034296;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();984149D5578BA4A3E9A5A4DBC8C053E0;4164281542945800518;1494946529590822590;1494946529613029551;6eea74558600;4;4
$1;1494946529618107624;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();984149D5578BA4A3E9A5A4DBC8C053E0;4164281542945800518;1494946529589234304;1494946529618098314;6eea74558600;3;3
$1;1494946529618262636;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();984149D5578BA4A3E9A5A4DBC8C053E0;4164281542945800518;1494946529589218001;1494946529618257591;6eea74558600;2;2
$1;1494946529621825230;HTTP_VetsService.GET;984149D5578BA4A3E9A5A4DBC8C053E0;4164281542945800518;1494946529588957208;1494946529621811132;6eea74558600;1;1
$1;1494946529936667857;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0DB894F440A54680EBE68900EA784371;4164281542945800526;1494946529920487463;1494946529936660547;6eea74558600;4;4
$1;1494946529938852055;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0DB894F440A54680EBE68900EA784371;4164281542945800526;1494946529919382345;1494946529938845213;6eea74558600;3;3
$1;1494946529939100782;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0DB894F440A54680EBE68900EA784371;4164281542945800526;1494946529919367088;1494946529939096191;6eea74558600;2;2
$1;1494946529949442585;HTTP_VetsService.GET;0DB894F440A54680EBE68900EA784371;4164281542945800526;1494946529919055664;1494946529949411501;6eea74558600;1;1
$1;1494946530332268820;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7AB6BAB655B9E5754B5DA54AD5CB5FFC;4164281542945800534;1494946530315702734;1494946530332263448;6eea74558600;4;4
$1;1494946530334178953;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();7AB6BAB655B9E5754B5DA54AD5CB5FFC;4164281542945800534;1494946530310846358;1494946530334174869;6eea74558600;3;3
$1;1494946530334310163;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7AB6BAB655B9E5754B5DA54AD5CB5FFC;4164281542945800534;1494946530310832317;1494946530334307675;6eea74558600;2;2
$1;1494946530341952221;HTTP_VetsService.GET;7AB6BAB655B9E5754B5DA54AD5CB5FFC;4164281542945800534;1494946530310364625;1494946530341936751;6eea74558600;1;1
$1;1494946530825593261;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();323E8309E416CE3A2D8B70D7B1AED1F6;4164281542945800542;1494946530787590626;1494946530825584150;6eea74558600;4;4
$1;1494946530831179048;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();323E8309E416CE3A2D8B70D7B1AED1F6;4164281542945800542;1494946530783244709;1494946530831174483;6eea74558600;3;3
$1;1494946530831328637;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();323E8309E416CE3A2D8B70D7B1AED1F6;4164281542945800542;1494946530783222760;1494946530831325726;6eea74558600;2;2
$1;1494946530838061003;HTTP_VetsService.GET;323E8309E416CE3A2D8B70D7B1AED1F6;4164281542945800542;1494946530782801378;1494946530838045692;6eea74558600;1;1
$1;1494946531330972854;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();31097C0988F778D064E8D7B1579FF705;4164281542945800550;1494946531301561605;1494946531330967867;6eea74558600;4;4
$1;1494946531332152752;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();31097C0988F778D064E8D7B1579FF705;4164281542945800550;1494946531298598338;1494946531332149171;6eea74558600;3;3
$1;1494946531332263610;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();31097C0988F778D064E8D7B1579FF705;4164281542945800550;1494946531298589752;1494946531332260914;6eea74558600;2;2
$1;1494946531334352693;HTTP_VetsService.GET;31097C0988F778D064E8D7B1579FF705;4164281542945800550;1494946531298256582;1494946531334339557;6eea74558600;1;1
$1;1494946531740853900;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();40BEFFF71FD6E54A443E9841B66D9EB3;4164281542945800558;1494946531731093180;1494946531740849460;6eea74558600;4;4
$1;1494946531742358411;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();40BEFFF71FD6E54A443E9841B66D9EB3;4164281542945800558;1494946531730359080;1494946531742354034;6eea74558600;3;3
$1;1494946531742518541;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();40BEFFF71FD6E54A443E9841B66D9EB3;4164281542945800558;1494946531730350045;1494946531742515645;6eea74558600;2;2
$1;1494946531750183797;HTTP_VetsService.GET;40BEFFF71FD6E54A443E9841B66D9EB3;4164281542945800558;1494946531729966081;1494946531750169410;6eea74558600;1;1
$1;1494946532076691668;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();222480F5437BDC59908B73725225F3D6;4164281542945800566;1494946532063319740;1494946532076686905;6eea74558600;4;4
$1;1494946532078543379;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();222480F5437BDC59908B73725225F3D6;4164281542945800566;1494946532062122510;1494946532078539161;6eea74558600;3;3
$1;1494946532078673736;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();222480F5437BDC59908B73725225F3D6;4164281542945800566;1494946532062109552;1494946532078670865;6eea74558600;2;2
$1;1494946532087967434;HTTP_VetsService.GET;222480F5437BDC59908B73725225F3D6;4164281542945800566;1494946532061803613;1494946532082365311;6eea74558600;1;1
$1;1494946532363294923;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0C6B80E659BD71C3F4C65F71B26FAA95;4164281542945800574;1494946532356333417;1494946532363290518;6eea74558600;4;4
$1;1494946532364278761;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0C6B80E659BD71C3F4C65F71B26FAA95;4164281542945800574;1494946532353572421;1494946532364275008;6eea74558600;3;3
$1;1494946532364393710;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0C6B80E659BD71C3F4C65F71B26FAA95;4164281542945800574;1494946532353561505;1494946532364391529;6eea74558600;2;2
$1;1494946532370694631;HTTP_VetsService.GET;0C6B80E659BD71C3F4C65F71B26FAA95;4164281542945800574;1494946532353200859;1494946532370681424;6eea74558600;1;1
$1;1494946532676600655;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1AAF76C2587BD4E785CBEA0FE8F4E893;4164281542945800582;1494946532664858283;1494946532676594547;6eea74558600;4;4
$1;1494946532678714636;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1AAF76C2587BD4E785CBEA0FE8F4E893;4164281542945800582;1494946532663499435;1494946532678705115;6eea74558600;3;3
$1;1494946532678916807;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1AAF76C2587BD4E785CBEA0FE8F4E893;4164281542945800582;1494946532663486345;1494946532678912802;6eea74558600;2;2
$1;1494946532683789846;HTTP_VetsService.GET;1AAF76C2587BD4E785CBEA0FE8F4E893;4164281542945800582;1494946532663117848;1494946532683771248;6eea74558600;1;1
$1;1494946533108656590;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();EBC4A14B4A77144EEBEC75E19B97E79B;4164281542945800590;1494946533093794807;1494946533108650195;6eea74558600;4;4
$1;1494946533110894106;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();EBC4A14B4A77144EEBEC75E19B97E79B;4164281542945800590;1494946533092619451;1494946533110888848;6eea74558600;3;3
$1;1494946533111034619;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EBC4A14B4A77144EEBEC75E19B97E79B;4164281542945800590;1494946533092603633;1494946533111031886;6eea74558600;2;2
$1;1494946533117211803;HTTP_VetsService.GET;EBC4A14B4A77144EEBEC75E19B97E79B;4164281542945800590;1494946533089697101;1494946533117185656;6eea74558600;1;1
$1;1494946533533863186;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1B906AC49B9AB31CD1F720F27E146958;4164281542945800598;1494946533524734258;1494946533533857613;6eea74558600;4;4
$1;1494946533535172152;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1B906AC49B9AB31CD1F720F27E146958;4164281542945800598;1494946533518583477;1494946533535163544;6eea74558600;3;3
$1;1494946533535288725;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1B906AC49B9AB31CD1F720F27E146958;4164281542945800598;1494946533518571784;1494946533535285752;6eea74558600;2;2
$1;1494946533537565370;HTTP_VetsService.GET;1B906AC49B9AB31CD1F720F27E146958;4164281542945800598;1494946533518232489;1494946533537540206;6eea74558600;1;1
$1;1494946533864169168;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7FF4866FF5401A4077F86E85ABD30E5B;4164281542945800606;1494946533846634242;1494946533864163872;6eea74558600;4;4
